reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A1XU2MBDDSR73J,B0000868O9,kerry,"[0, 0]","I BUY ANOTHER HAD ONE BEFORE ,I LOVE THESE BRA THE BONES WAS NOT TOO TIGHT. IT FEELS GREAT SUPREME COVERAGE.",5,AWESOME,1403568000,"06 24, 2014"
A6FCCZY1UD4HL,B0000868O9,killercolors,"[1, 2]","Wow...I should have listened to the other reviews. While it looks comfortable-- it isn't. The edges alone are scratchy and the torpedo look I could move past as I've had one other bra do that to me in the past, but after some time it worked itself out. I'd have ignored it completely if not for the scratchy feeling at the hem lines. There for it's being immediately returned.",1,Scratchy,1372809600,"07 3, 2013"
A1SHHVI4JVXL9Z,B0000868O9,Kristina Lynn,"[1, 1]","After trying this on, I'm wondering what bra everyone else got that posted a review. It's comfortable and supportive, but it ran at least a full cup size small. And the shape - so much torpedo. My chest was so pointy it looked sharp. I'm sending it back before I hurt someone.",2,Confused,1389052800,"01 7, 2014"
A2JZI8H76MDT6,B0000868O9,L. Harcourt,"[1, 1]","First got this bra when my daughter was doing a performance with a lot of jumping around.  Her bra wasn't making it, and we looked for one better.  Found this, perfect.  Due to the non elastic straps, and the fine support, this bra holds things in place all day long, better than any other bra I have ever owned.  My daughter and I are both well developed.  Most bras are challenged when it comes to supporting us, except this one.  It is also very comfortable.  You know it's on, but it never hurts.  It also puts your chest in a good position, not spread out but forward.  Looks very flattering.  Truly great support, and pretty.",5,"Comfortable, holds things tight",1318377600,"10 12, 2011"
ALJGR6KNSWYH,B0000868O9,Linda H.,"[0, 0]",I wear a 38 DDD and finding a well fitting pretty bra was hard.  Found the Bali Flower over 30 years ago and it has been a very good bra for me.,5,It fits and is pretty!,1374796800,"07 26, 2013"
A3AZQIM5BY3LXS,B0000868O9,Margaret Baker,"[0, 0]","This has been my favorite bra for Years! Every once in a while I do try a different style but I always go back to this one. The only reason I didn't give it 5 stars is because the strap on my right shoulder slides off my shoulder so I do have to wear a rubber thing I found in a bra shop made just for that problem, it kinda bothers my skin, reason I try others. But I've never wornout any of the others before I'm buying another one of these..... they just work better for me. These I wearout & have to buy new ones.",4,My Favorite,1355529600,"12 15, 2012"
A1UHXOL62VFXI6,B0000868O9,Megan Chandler,"[0, 0]",This fit great. Great support. It fit the bill for a bra to wear with vintage dresses. And my husband approves!,5,Very vintage.,1356480000,"12 26, 2012"
APBHBHMPSGLXM,B0000868O9,Mighty Counselor,"[0, 0]","bra is super cheap when it comes to material to have the bali name...supports as well as can be, but would not waste my money on buying this style again. should be on clearance rack or featured at much lower price",4,daily use,1363824000,"03 21, 2013"
AHAI3JIUAYEFK,B0000868O9,Mrs.B2008,"[0, 0]",This is an awesome bra. It has a very full coverage old fashioned fitting style but it was perfect for me while I was pregnant.,5,Great support,1375142400,"07 30, 2013"
A36SZ9MIS27S98,B0000868O9,Ms. Cynthia S. Winder,"[0, 0]",I have been wearing the Flower Bali for more than 30 years. I Would not even consider wearing  another bra.,5,Bali Flower,1352073600,"11 5, 2012"
A3H8E3I2D8B3WH,B0000868O9,Nancy A. Martens,"[0, 0]",Good fit and flattering bra.  I like that it doesn't have the padded shell as so many bras have today.,5,Good everyday bra,1325376000,"01 1, 2012"
A17XR03YXYDRKT,B0000868O9,"Pam P ""Pam P""","[0, 0]","Though the cup is a bit large I'm still giving it 4 stars. I'm broad around but have a smaller bust. The overall fit is very good & quite comfortable.  Overall, I'm pleased with my choice.",4,Not a perfect fit but...,1404777600,"07 8, 2014"
A3AOUGVJ8R8AIS,B0000868O9,Randi,"[2, 2]","Since I had a need for one, my bras have always come from a certain popular lingerie chain. Mesmerized by their bust boosting miracle bras and fabulous looking models, I really never thought of straying. Problem was, their bras didn't fit me well, and definitely didn't provide me with the shape I desired. Their molded bras made me look saggy and lumpy, albeit bigger, but certainly not flattering. Plus, I was paying $40 to look this way, so I began to look for other options.Enter the Bali Flower Bra.....  excellent support for my small bust and a more natural and feminine shape. No longer do I have one single rounded lump for a bust line, but two shapely, lifted and separated breasts! Best &#34;perk&#34; of this bra, a slimmer looking figure. Turns out proper support really smooths things out and emphasizes the waist line... can't argue with that!!Now, at that other bra place, I generally wear a 34A but since that was not an option, I opted for a 32B and I'm glad I did. The tighter band is actually very comfortable and the cup is absolutely perfect (for once, with a little manipulation, I actually fully fill the cups!).Now, if you're a fan of the rounded molded cups, stretchy straps and a seamless appearance, this might not be the bra for you. But if you're looking for a classic, slightly more conical look, and solid support, this bra is perfect. For those who, like me, enjoy wearing vintage clothing, look no further this is the 40s or (less severe) 50s silhouette you are looking for.Finally, the lace. It's pretty, this is a pretty bra, but should you try it on straight out of the package and determine that it's a good fit but far too itchy, wash it once or twice--- you might change your mind.Very happy to find this bra, I certainly will be buying more.",5,Exactly What I've Been Looking For,1394150400,"03 7, 2014"
AVPAHKAFGF5Z1,B0000868O9,RCZ,"[0, 0]","I chose this low rating because this bra is highly structured and not made for comfort. It's not right for me, but others may like and choose this type of bra. It reminded me of the 1960's.",2,Not for me...,1356998400,"01 1, 2013"
A3Q7WCGW664I0C,B0000868O9,"R. Joseph ""Trinihibiscus""","[0, 0]",Purchased for my aunt who declared:it's been a while she got a bra that fitted so perfectlysoft and &#34;barely there&#34; in terms of feeling itdurable,5,Simple comfort,1355788800,"12 18, 2012"
AI5EIS34J73QB,B0000868O9,Sam,"[1, 1]","I was doing a lot of reading online.  And the bras with the best support are seamed bras.  Most of the new seamless bras are overly padded and flatten me out.I looked at my local stores but it's very hard to find a seamed bra that isn't a minimizer in huge sizes.  Most start in D cups.This is an attractive bra visually and I would normally just order up one size,  but I look like I should be the musical ""Grease.""  Or in a 1950's TV show.My husband said I was a walking weapon in this thing.  I could use my breasts to poke the eyes out of a potential attacker.It does not look like the photo of it on amazon.  Anyone who put this on, would have to push their breasts into the front of the narrow part of the cup to fill it, and would end up looking pointy.",2,I'm 32B but this is too small plus it's ultra pointy. Not just properly supportive but poke your eyes out pointy,1365033600,"04 4, 2013"
A1DV5IQNA5XBWJ,B0000868O9,Sandy Hamilton,"[0, 0]",Bras's are hard to find in the size that I need and this one came in the perfect size. I am glad I found it on amazon.  It gives excellent support.,4,Nice to get a good support.,1375142400,"07 30, 2013"
A33UDTQGT2SVBD,B0000868O9,Sandy,"[0, 0]","I have bought Bali bras before and have not had problems with them.  Had under wire bras quite a few times and didn't have problem with them either.  Have worn 1 twice and I was at work and I had to cut out the under wire is was so uncomfortable.  I will be returning the other 3 that I bought.  If I was smaller they probably would be alright, but being on the heavier side when I sit down there is not enough padding on the bottom of the bra to protect the mid-section.",3,Some what disappointed.,1370476800,"06 6, 2013"
A2QASVB9ZJAIH5,B0000868O9,Southern Gal,"[0, 0]","I am very pleased with this bra.  It gives me a shape and is so comfortable, I forget I'm wearing it.  I bought one somewhere else a while back and was delighted to find them on Amazon so I ordered several more.  I just hope they never stop making them!",5,The best ever!,1304640000,"05 6, 2011"
A3D4WNJ2SNS4YN,B0000868O9,Sunlion,"[0, 0]","After literally years of searching for a bra that fits, I finally found it!  The Bali Flower fits perfectly.  It is comfortable for hours at a time and looks pretty, too!  Thanks, Bali.  Now...please don't discontinue it!",5,At Last!,1334880000,"04 20, 2012"
A26OSXB1XXUFYF,B0000868O9,"Theresa Rossi ""tr-ka""","[0, 0]",I was disappointed when I could no longer find them at my local stores.  Thank goodness I found them here.  The price was quite reasonable too.,5,This has been my favorite for many years,1399420800,"05 7, 2014"
A2AK480UW3Z2CK,B0000868O9,T P,"[2, 3]","I doubt anyone's body is this shape, or that anyone would rate the fabric as comfortable, it's scratchy!Nothing like the picture...",1,I think I must have been sent the wrong bra-,1314576000,"08 29, 2011"
A183BG3LLAX3TQ,B0000868O9,"Vicki D. Engman ""Hiking Fool""","[2, 2]","After becoming increasingly dissatisfied with the uniboob look of my current minimizer bra, I decided to purchase the Bali Flower Underwire.  This bra does provide good support, but alas, digressing from the uniboob to the torpedo look was not my goal when I bought it.  I have given the bra three stars for this very reason.",3,Torpedos Are For Submarines,1254009600,"09 27, 2009"
A28621TSIR5EOG,B0000868O9,"Walk Around ""Osprey""","[0, 0]","Unlike other bra manufacturers, Bali always fits me. Tried a lot of manufacturers and a lot of sizes but Bali is consistent in sizing for me.",5,"Bali Women's Flower Underwire Bra, Light Beige, 42C",1374364800,"07 21, 2013"
